# of proc= 16384
size= 256 [B] alltoall= 0.0107739 alltoall(2d)= 0.00674999 alltoallv= 0.0212586 alltoallv(2d)= 0.011545 allgather= 0.00118791 allgatherv= 0.0024525
size= 512 [B] alltoall= 0.0173293 alltoall(2d)= 0.0122116 alltoallv= 0.0233264 alltoallv(2d)= 0.0203311 allgather= 0.00198331 allgatherv= 0.00948303
size= 1024 [B] alltoall= 0.0373569 alltoall(2d)= 0.0233465 alltoallv= 0.0251125 alltoallv(2d)= 0.0370994 allgather= 0.00372892 allgatherv= 0.00968641

# of proc= 512
size= 1 [B] alltoall= 0.000755082 alltoall(2d)= 0.00100126 alltoallv= 0.00862798 alltoallv(2d)= 0.00114886 allgather= 0.000212082 allgatherv= 0.000260451
size= 2 [B] alltoall= 0.000832299 alltoall(2d)= 0.00126526 alltoallv= 0.00973984 alltoallv(2d)= 0.00123168 allgather= 0.000227041 allgatherv= 0.000256231
size= 4 [B] alltoall= 0.000921902 alltoall(2d)= 0.00218171 alltoallv= 0.00900889 alltoallv(2d)= 0.00128991 allgather= 0.00022519 allgatherv= 0.00028254
size= 8 [B] alltoall= 0.000834028 alltoall(2d)= 0.00399093 alltoallv= 0.00846172 alltoallv(2d)= 0.00158968 allgather= 0.000233677 allgatherv= 0.000285423
size= 16 [B] alltoall= 0.00167798 alltoall(2d)= 0.00854993 alltoallv= 0.00957019 alltoallv(2d)= 0.00144518 allgather= 0.000259665 allgatherv= 0.000825495
size= 32 [B] alltoall= 0.00308343 alltoall(2d)= 0.0179433 alltoallv= 0.00961385 alltoallv(2d)= 0.00172081 allgather= 0.000269751 allgatherv= 0.000676737
size= 64 [B] alltoall= 0.00427893 alltoall(2d)= 0.0321616 alltoallv= 0.00872145 alltoallv(2d)= 0.00228826 allgather= 0.000320264 allgatherv= 0.000935151
size= 128 [B] alltoall= 0.00392707 alltoall(2d)= 0.00205682 alltoallv= 0.010143 alltoallv(2d)= 0.00359306 allgather= 0.000354204 allgatherv= 0.000852747
size= 256 [B] alltoall= 0.00504792 alltoall(2d)= 0.0036333 alltoallv= 0.0106507 alltoallv(2d)= 0.00621156 allgather= 0.000438378 allgatherv= 0.00109093
size= 512 [B] alltoall= 0.0073318 alltoall(2d)= 0.00633899 alltoallv= 0.0102161 alltoallv(2d)= 0.0105609 allgather= 0.000641886 allgatherv= 0.00429966
size= 1024 [B] alltoall= 0.0139621 alltoall(2d)= 0.0119977 alltoallv= 0.0118288 alltoallv(2d)= 0.0186656 allgather= 0.00108068 allgatherv= 0.00489035

# of proc= 256
size= 1 [B] alltoall= 0.000446431 alltoall(2d)= 0.000230721 alltoallv= 0.00387741 alltoallv(2d)= 0.00195786 allgather= 0.000168919 allgatherv= 0.000184381
size= 2 [B] alltoall= 0.000460855 alltoall(2d)= 0.000563413 alltoallv= 0.00435429 alltoallv(2d)= 0.00191378 allgather= 0.000165823 allgatherv= 0.000188866
size= 4 [B] alltoall= 0.000527127 alltoall(2d)= 0.000632985 alltoallv= 0.00439185 alltoallv(2d)= 0.00194388 allgather= 0.000189807 allgatherv= 0.000218711
