 CLMB         183          33   82.7891922       1.12737936E-04
 CLMB         183          34   42.5799026       2.38270480E-02
 CLMB         183          35   41.4762573       2.78479047E-02
 CLMB         183          36   49.1102409       9.60758887E-03
 CLMB         183          37   24.1240921      0.375759751    
 CLMB         183          38   29.5055637      0.161205739    
 CLMB         183          39   16.8518887       1.30996442    
 CLMB         183          40   37.5731506       4.86726612E-02
 CLMB         183          41   27.6867905      0.213449135    
 CLMB         183          42   37.4261322       4.97180633E-02
 CLMB         183          43   21.5260715      0.576884866    
 CLMB         183          44   27.3264732      0.225790292    
 CLMB         183          45   19.9560947      0.753768444    
 CLMB         184           4   127.368591       4.17953657E-07
 CLMB         184           5   128.166275       3.77957946E-07
 CLMB         184           6   108.758537       4.21790628E-06
 CLMB         184           7   80.1153641       1.58942552E-04
 CLMB         184           8   69.1739960       6.56871183E-04
 CLMB         184           9   85.1401520       8.34544844E-05
 CLMB         184          10   111.360786       3.05102185E-06
 CLMB         184          11   98.0748672       1.61563330E-05
 CLMB         184          12   127.054131       4.34344884E-07
 CLMB         184          29   128.290375       3.72502171E-07
 CLMB         184          31   75.6483078       2.82890454E-04
 CLMB         184          32   86.5362396       6.98027870E-05
 CLMB         184          33   83.8828354       9.80210680E-05
 CLMB         184          40   114.337021       2.10387498E-06
 CLMB         184          41   129.826904       3.08256972E-07
 CLMB         184          42   124.894859       5.67100358E-07
 CLMB         184          46   76.2143860       2.62876420E-04
 CLMB         184          47   85.1583252       8.32582082E-05
 CLMB         184          48   62.0015831       1.68920250E-03
 CLMB          14           1   27.0639725      0.235257611    
 CLMB          14           2   36.1389809       5.99360131E-02
 CLMB          14           3   22.1069832      0.523422360    
 CLMB          14           4   41.8596458       2.63769664E-02
 CLMB          14           5   46.4545288       1.38613340E-02
 CLMB          14           6   36.2885780       5.86441234E-02
 CLMB          14           7   76.0726547       2.67793308E-04
 CLMB          14           8   68.5377121       7.13777670E-04
 CLMB          14           9   75.1658478       3.01123684E-04
 CLMB          14          10   7.54755545       10.0409317    
 CLMB          14          11   10.8570328       4.39489508    
 CLMB          14          12   11.2426691       4.03110886    
 CLMB          14          13   30.0453911      0.148450702    
 CLMB          14          14   28.2865028      0.194475010    
 CLMB          14          15   25.7402992      0.289907992    
 CLMB          14          16   57.2356529       3.18992441E-03
 CLMB          14          17   56.2341385       3.64912674E-03
 CLMB          14          18   69.8738174       5.99344494E-04
 CLMB          14          19   25.3735161      0.307349443    
 CLMB          14          20   25.6331234      0.294892490    
 CLMB          14          21   33.0933647       9.38410982E-02
 CLMB          14          22   61.8107643       1.73261773E-03
 CLMB          14          23   57.8770905       2.92684138E-03
 CLMB          14          24   52.2672348       6.24026079E-03
 CLMB          14          25   78.0408173       2.07668330E-04
 CLMB          14          26   83.2957611       1.05672458E-04
 CLMB          14          27   68.1882172       7.47198646E-04
 CLMB          14          28   53.8516960       5.03265765E-03
 CLMB          14          29   46.5489769       1.36817275E-02
 CLMB          14          30   56.6878738       3.43329646E-03
 CLMB          14          31   90.5159378       4.20599281E-05
 CLMB          14          32   95.9643555       2.10714788E-05
 CLMB          14          33   78.5648270       1.94097331E-04
 CLMB          14          34   44.5553818       1.80577859E-02
 CLMB          14          35   43.8769875       1.98563058E-02
 CLMB          14          36   57.2972412       3.16342292E-03
 CLMB           2           7   139.358932       9.53466994E-08
 CLMB           2          10   91.4870682       3.71623064E-05
 CLMB           2          11   84.9788742       8.52004086E-05
 CLMB           2          12   110.437790       3.42292037E-06
 CLMB           2          13   132.458252       2.22239720E-07
 CLMB           2          14   124.253578       6.14077692E-07
 CLMB           2          21   127.486267       4.11840404E-07
 CLMB           2          22   68.4811249       7.19166186E-04
 CLMB           2          23   58.9362488       2.54051946E-03
 CLMB           2          24   62.4654083       1.58855051E-03
 CLMB           2          25   109.354248       3.91955382E-06
 CLMB           2          26   97.8997726       1.65148649E-05
 CLMB           2          27   128.607254       3.58618621E-07
 CLMB           2          31   81.1456299       1.39184252E-04
 CLMB           2          32   80.9749908       1.42321383E-04
 CLMB           2          33   98.8732834       1.46089251E-05
 CLMB           2          34   125.611008       5.19107346E-07
 CLMB           2          35   131.678329       2.45518379E-07
 CLMB           2          36   105.764687       6.13682550E-06
 CLMB           2          37   78.7074280       1.90562321E-04
 CLMB           2          38   76.0077667       2.70050718E-04
 CLMB           2          39   82.8384628       1.12010544E-04
 CLMB           2          42   143.283096       5.89284959E-08
 CLMB          28           4   100.027702       1.26244713E-05
 CLMB          28           5   87.5290833       6.15216559E-05
 CLMB          28           6   93.9715881       2.71365443E-05
 CLMB          28           7   65.8773727       1.01219257E-03
 CLMB          28           8   51.7608948       6.68553123E-03
 CLMB          28           9   68.7561951       6.93782466E-04
 CLMB          28          10   125.915756       5.00207250E-07
 CLMB          28          11   112.113220       2.77613071E-06
 CLMB          28          12   119.047516       1.17084107E-06
 CLMB          28          16   117.429176       1.43057161E-06
 CLMB          28          17   138.569458       1.04869521E-07
 CLMB          28          18   115.130844       1.90371054E-06
 CLMB          28          22   100.883339       1.13360120E-05
 CLMB          28          23   91.5700684       3.67834946E-05
 CLMB          28          24   90.7072983       4.10217253E-05
 CLMB          28          25   119.235184       1.14456464E-06
 CLMB          28          26   132.329620       2.25890162E-07
 CLMB          28          27   111.110771       3.14694603E-06
 CLMB          28          31   108.041527       4.61904438E-06
 CLMB          28          32   121.662529       8.46673004E-07
 CLMB          28          33   105.834312       6.08559048E-06
 CLMB          28          35   133.117020       2.05612253E-07
 CLMB          28          40   124.253784       6.14061889E-07
 CLMB          28          41   142.584503       6.40872173E-08
 CLMB          28          42   113.370705       2.37419340E-06
 CLMB          28          46   73.1975861       3.88753542E-04
 CLMB          28          47   87.8392029       5.91178286E-05
 CLMB          28          48   66.0086136       9.94993956E-04
 CLMB          28          55   52.4994392       6.04633102E-03
 CLMB          28          56   52.9444885       5.69165265E-03
 CLMB          28          57   60.1511154       2.16043158E-03
 CLMB          15           4   135.073608       1.61479534E-07
 CLMB          15           5   137.707001       1.16817013E-07
 CLMB          15           6   128.242798       3.74592389E-07
 CLMB          15           7   79.9532242       1.62264449E-04
 CLMB          15           8   76.1632614       2.64647882E-04
 CLMB          15           9   66.1650696       9.74580704E-04
 CLMB          15          16   101.580246       1.03891289E-05
 CLMB          15          17   111.643852       2.94293363E-06
 CLMB          15          18   103.395836       8.26971427E-06
 CLMB          15          19   98.0093155       1.62904089E-05
 CLMB          15          20   88.7595291       5.25835567E-05
 CLMB          15          21   112.346054       2.69805173E-06
 CLMB          15          22   122.143028       7.97773566E-07
 CLMB          15          23   107.719017       4.80333028E-06
 CLMB          15          24   122.294098       7.82478651E-07
 CLMB          15          25   117.805130       1.36615074E-06
 CLMB          15          26   101.620377       1.03362836E-05
 CLMB          15          27   130.730865       2.75380785E-07
 CLMB          15          28   69.3067780       6.45502936E-04
 CLMB          15          29   75.4331894       2.90878903E-04
 CLMB          15          30   57.7435112       2.98004551E-03
 CLMB          15          31   139.487915       9.38850206E-08
 CLMB          15          32   133.325745       2.00378267E-07
 CLMB          15          43   127.747917       3.98288790E-07
